Index,Post,Trans,Label,Type
41001,"🛬 БПЛА-камикадзе «Герань-2» посетил объект противника в Николаеве.

На месте «приземления» фиксируется мощный пожар.

@warjournaltg",,,
41002,⚡️Харьковские телеграм-каналы показали результаты демилитаризации аэродрома Коротич 14 октября,,,
41003,"[Washington Post](https://www.washingtonpost.com/national-security/2022/10/16/iran-russia-missiles-ukraine/) в ужасе пишет о поставках о новых поставках иранского оружия в Россию: теперь в центре внимания [ракетные комплексы](https://t.me/tacticalnecktie/1437).

""Фатех"" (__с персидского ""завоеватель""__) - целая серия тактических ракет. Модель 110 имеет дальность до 300 километров и боеголовку весом в 650 килограмм, пережив уже четыре крупные модернизации. Четвёртое поколение, как заявляют иранские источники, имеет круговое вероятное отклонение (__точность, если проще__) не более 3 метров. ""Фатех-110"" фактически, является аналогом американской ракеты ATACMS - только с боеголовкой в три раза тяжелее.

""Зольфахар"" (__в честь меча Пророка Мухаммеда__) - более крупная баллистическая ракета, с дальностью до 700 километров. Вес боеголовки оценивают в 600-700 килограмм - в полтора раза выше, чем у ракеты 9М729 ""Искандера"".

Данные ракеты не обладают продвинутой системой полётного контроля, не несут комплексы преодоления ПРО, потому вероятность их поражения комплексами ПВО (__особенно типа IRIS-T и С-300__) куда выше, чем у российских аналогов. Их преимущество - малая стоимость. Системы спутниковой коррекции в них, как и в ""Геранях"", собраны из дешевых гражданских компонентов.

Новые ракеты - новые удары по украинским террористам. От вопросов про импортозамещение, пожалуй, воздержимся - ~~на войне~~ в СВО все средства хороши.

#тактическое_пояснение 

👔 [Тактический галстук](https://t.me/tacticalnecktie)",,,
41004,"⚡️**Удары по объектам критической инфраструктуры на Украине и потери ВСУ на Николаево-Криворожском направлении:** главное из брифинга МО РФ 

▪️Общие потери украинской армии на Николаево-Криворожском направлении составили более 350 военнослужащих, 11 танков, 18 боевых бронемашин, 8 единиц спецтехники и два орудия полевой артиллерии

▪️Ударами** **оперативно-тактической и армейской авиации, ракетных войск и артиллерии за сутки** **поражены три пункта управления в ДНР и Харьковской области

▪️Уничтожены 42** **артиллерийских подразделения на огневых позициях, живая сила и военная техника в 141-м районе;

**▪️**Уничтожено пять** **складов боеприпасов в Херсонской области, ДНР, а также на территории судоремонтного завода в Запорожье;

▪️Средствами ПВО сбито 11** **БПЛА в ДНР, ЛНР, Запорожской и Херсонской областях;

▪️Перехвачено **восемь снарядов** **РСЗО** **HIMARS** и «Ольха» в Херсонской области.

[Подписаться на Zvezdanews](https://t.me/zvezdanews)",,,
41005,"🚀 Тем временем, воздушная тревога объявлена на всей территории Украины.

@warjournaltg",,,
41006,"❗️Ракетный удар по Белгороду наносился самолетом ВВС Украины.

Обломки ракеты говорят об очередном применении **американской противорадиолокационной ракеты AGM-88 «Harm»**.

@warjournaltg",,,
41007,"🇷🇺На купянском направлении БПЛА Западной группировки выявил ПУ ВСУ, расположенный в заброшенном здании. Ударом артиллерии цель уничтожена/

@razved_dozor",,,
41008,"**🇺🇦🇷🇺Белгород попал под ракетный обстрел

**Сообщается о нескольких ""прилётах"" в черте города, предположительно - в районе местного аэропорта

По информации губернатора Вячеслава Гладкова, в результате обстрела ранения получили двое местных жителей.

@anna_news",,,
41009,"Подробности от Минобороны по ЧП на белгородском полигоне.

Во время занятия по огневой подготовке с добровольцами, готовящимся к спецоперации, террористы обстреляли из стрелкового оружия личный состав подразделения.

11 человек погибли, 15 с ранениями различной тяжести госпитализированы.

Ответным огнем двое террористов уничтожены.",,,
41010,"Докладываю по Херсону:

Под конец дня противнику так  и не удалось прорвать оборону в направлении Дудчаны - Мыловое. 

Противник  попал в огневой мешок, ориентировочно два батальона с танковой поддержкой были рассеяны при активной работе артиллерии и авиации. 

Уничтожено около 15 танков и 20 других ББМ, потери личного состава уточняется.

Отличная слаженная работа пехоты, артиллерии и подразделений СпН РФ

[Архангел Спецназа. Подписаться](https://t.me/rusich_army).",,,
41011,"⚡️🇷🇺БПЛА камикадзе ""Герань-2"" уничтожает одну единицу  автомобильной техники и одну БМП врага на Криворожском направлении.",,,
41012,"❗️В Белгородской области сработали системы ПВО ВС России.

@warjournaltg",,,
41013,"Гонки ""Солнцепека"" и БМП Западной группировки закончились эпичным уничтожением противника в Харьковской области

@razved_dozor",,,
41014,"Российский дрон-камикадзе ""Ланцет"" уничтожает сразу две украинские пусковые установки **ЗРК С-300ПТ** на Запорожском направлении. Попадание пришлось чётко в контейнеры с ракетами. 

@milinfolive",,,
41015,"**ВСУ обстреляли дорожное ремонтно-строительное управление в населенном пункте Троицкое (ЛНР)

**В настоящее время гражданские и промышленные объекты в поселке подвергаются регулярным обстрелам. 11 октября в результате одного из таких ударов разрушения получил частный дом, в котором находилась семья. Погиб мужчина 1970 года рождения, его жена получила ранения.",,,
41016,"**🇷🇺🇺🇦💀🎞 Штурм опорного пункта ВСУ силами «ЧВК Вагнера»

**Подразделениям «ЧВК Вагнера» была поставлена задача занять взводный опорный пункт в лесополосе в районе **Зайцево**.

При создании опорного пункта ВСУ грамотно использовали тактические свойства местности. Густая растительность мешает вести наблюдение как с воздуха, так и с земли. Дополнительные сложности наступающим силам создавал сложный рельеф.
 
Сам опорный пункт представлял из себя очень сложный объект для штурма: развитая сеть окопов, блиндажи и скрытые ходы сообщения.

Опорный пункт находился на господствующей высоте, что позволяло противнику корректировать с него огонь на многие километры.

В ходе штурма отряды «ЧВК Вагнера» взаимодействовали со своей воздушной разведкой, которая передавала данные о расположении противника. Две группы «ЧВК Вагнера» должны были сначала рассечь силы ВСУ на опорном пункте, а уже потом приступить к занятию окопов.

Задача была выполнена и украинский опорный пункт в районе Зайцево был ликвидирован.

Примерные координаты опорного пункта: `48°31'44.8""N 38°05'43.7""E

`__Все наши видео мы выкладываем на наш __[__канал на RuTube__](https://rutube.ru/channel/27303810/)__ и нашей __[__странице в VK__](http://vk.com/rybar_force).

#видео #Донецк #Россия #Украина #ЧВК
@rybar

__*Поддержать нас:__ `4377 7278 0407 7977`",,,
41017,"❗️Момент прилёта в [подстанцию](https://t.me/warjournaltg/18764) в Белгороде.

@warjournaltg",,,
41018,"Украинские телеграм-каналы начали публиковать [вот этот](https://t.me/tacticalnecktie/1426) рейтинг. Величайший украинец - всё-таки не Бандера, а Шевченко. Бандера - только пятый (Хмельницкого не обогнал). Второе место политкорректно занял Зеленский - человек, подписавший украинской государственности смертельный приговор. Великий, спору нет.

Видеть древнерусских князей Владимира, Ярослава, Ольгу и Даниила мы в подобных списках привыкли - приписывать себе историю всех проживавших на территории нынешнего украинского государства - давняя традиция. Интересно, вождя готов Германариха и царей скифов, воевавших с персами, не считают великими украинцами? Зрада!

Самое смешное нашли, однако, на 27 месте. Игорь Иванович Сикорский, русский и американский авиаконструктор. Родился в Киеве - видимо, поэтому украинец. Только вот его отец, Иван Алексеевич, был всю свою жизнь председателем Киевского клуба русских националистов  - а Игорь Иванович состоял в белогвардейских и монархических организациях. Как русский националист и поляк по происхождению Сикорский относился к идее ""незалежной Украины"", думаем, объяснять не надо.

Над списками можно долго смеяться, только они - инструмент национального строительства. Вписывая русских учёных Королёва и Вернадского, киевских князей и исторических деятелей в украинцев, формируется национальный миф - о тысячелетней истории и великой нации, оккупированной ""москалями"". Мифотворчество продолжается и по сей день - рядом с Бандерой и Шухевичем в рейтинге присутствуют Залужный, Подоляк и Притула. Новые ""херои"" новой Украины.

#тактическая_перемога 

👔 [Тактический галстук](https://t.me/tacticalnecktie)",,,
