Index,Post,Trans,Label,Type
16001,"Військовослужбовці Національної гвардії України ліквідували диверсійно-розвідувальну групу противника поблизу одного із населених пунктів у районі проведення операції Об'єднаних сил.

Усіх диверсантів було знищено. Окупанти мали при собі гранати, міни, прилади спостереження.",,,
16002,"⚡""Використання росією хімічної зброї проти України кардинально змінить ситуацію і змусить НАТО серйозно задуматись."" - Анджей Дуда в інтерв'ю для BBC",,,
16003,"Змієві Вали XI століття за Білогородкою стали сюрпризом для російських окупантів, вони не змогли їх швидко подолати і спроба прориву була зупинена артилерією",,,
16004,"Унаслідок обстрілу Яворівського полігону на Львівщині загинули 35 людей, 134 — травмовані, повідомив голова ОВА Максим Козицький.",,,
16005,Окупанти продовжують знищувати Чернігів,,,
16006,"**‼️Друзі, на цей раз шукаємо трохи масштабну допомогу - тепловізор**

❗️Нашим друзям з приірпіння (Київська обл) дуже необхідний якнайшвидше тепловізор, який допоможе у боях з рашистськими окупантами

💢🙏🏻Кожна ваша копійка буде величезним вкладом в цей дуже необхідний збір❗️

📩Також хто має інформацію про можливість дістати теж пишіть нам на наш бот - @newsDeepStatebot

📨Здійснити переказ ви можете через: 

📌сайт https://sites.google.com/view/deepstate-donate/main. Переказ здійснюється через сервіс portmone. Комісія близько 1%, але все йде через захищений протокол сервісу. (📌Тут ви можете слідкувати за звітами і бути впевненим, що ваші кошти пішли за відповідним спрямуванням) 

📌особистий рахунок 5168 7554 4437 4546 (Микула Р.) (❗️Вказуйте, будь ласка, призначення платежу)

🇺🇦**Наближаємо нашу Україну до перемоги разом!**",,,
16007,"**🇦🇲Зрозуміло, що нам залишалося лише спостерігати як вірмени раділи бомбардуванням українських міст та чесали собі руки - через війну

**Проте, як ми й [писали](https://t.me/DeepStateUA/10416), Московія знімає свої сили з Карабаху для перекидання до нас. 

І тепер самі вірмени почали кричати про зраду. Господарі поїхали, а Азербайджан почав перекидати військо ближче до кордонів через місто Гянджа. 

Сьогодні Баку видавило вірменських солдат з висоти 1900 біля села Нахчіванлі.",,,
16008,"**👀Порадьте тепловізор - який краще і де купити. Бажано поближче до Києва

**Наш бот - @newsdeepstatebot",,,
16009,67 бучанців ховають в братській могилі біля церкви. Дехто навіть не ідентифікаваний,,,
16010,**🔴Всього в ешелоні 28 вагонів - 14 напіввагонів та 14 критих**,,,
16011,"**⚡️Кадирівці вбили ранених росіян

**🔻 «Кадирівці» розстріляли 12 поранених російських військовослужбовців, повідомляє українська розвідка

🔻 Це сталося у тимчасово окупованій Бородянці на Київщині близько 16:00 12 березня",,,
16012,🔴**Сьогодні ввечері зі станції Барановичі-Центральний у складі вантажного поїзда вирушила група вагонів (15 вагонів) із авіаційними бомбами. Станція призначення - Лунинець. Вночі буде вивантаження**,,,
16013,Втратив 'голову' від краси українських земель,,,
16014,"**🇧🇾Трупи московитів везуть в аеропорт, частину закопують

**З лікарів взято підписку про нерозголошення.

**__""Трупів було нереально багато! Люди, які були на станції Мозир, були просто в шоковому стані від кількості трупів, які завантажували в поїзд. Люди почали знімати відео, але до них причепилися військові та наказали видалити. У селі Кам'янка під Мозирем оточили цвинтар, нікого туди не пускають, виставили охорону. Можливо, що там почали ховати росіян. Тим більше, поруч із Кам'янкою аеродром і великий табір росіян"". 

__**Лікарня в Мозирі досі переповнена пораненими, всі лікарі, навіть вузькі фахівці, працюють з пораненими росіянами. Тим часом, місцеві жителі не можуть зробити тут рентген — їх направляють до дитячої лікарні.",,,
16015,"**Підгузки хагіс еліт софт четвірка 132 шт
**🇺🇦-1030 грн
🐽- 7774 грн

Це ціна яндекс маркета, місцями ще можна знайти по старим цінам. І найцікавіше, що хагіси виробляються в Московії.",,,
16016,🎁У ССО новий трофей.,,,
16017,"Сьогодні близько 12 години дня ЗСУ збили ворожий літак в Ізюмському районі з ПЗРК ""Stinger"". Після ураження літак зміг долетіти до мордору і впав на території Бєлгородської області.",,,
16018,"**🔴Росіяни розстріляли колону жінок та дітей на Київщині

**11 березня, під час спроби евакуації з села Перемога (Баришівський район Київської області) в бік села Гостролуччя за погодженим «зеленим» коридором, окупантами була розстріляна колона мирних жителів, яка складалась виключно з жінок та дітей.

Результат цього звірячого вчинку – сім загиблих. З них одна дитина. Точна кількість поранених наразі невідома.

Після розстрілу окупанти змусили залишки колони повернутися до села Перемога і не випускають їх з населеного пункту. Наразі з ними практично неможливо встановити зв’язок, а також надати гуманітарну та медичну допомогу.",,,
16019,"🔥На Херсонщині збили російський гелікоптер. 1 пілот шашлик, інший пацієнт.",,,
16020,"🇧🇾Барановичі, Біломосковія. Пригнали 7 полувагонів і 1 критий вагон. Що в середині невідомо, вигрузка буде ввечері. Як думаєте, що там?",,,
16021,"🇧🇦В Республіці Сербській (Боснія) пройшла акція на підтримку війни з Україною. Хоч серби не визнали Крим, але всією душею продовжують підтримувати свого хазяїна",,,
16022,**Знищення Маріуполя триває...**,,,
16023,Фермери продовжують надавати ЗСУ техніку окупантів. Попередньо це 9K33 Оса,,,
16024,🇺🇦 **Україна втратила 1300 захисників - Зеленський**,,,
16025,"🇺🇦 **Віддалена робота для українців під час війни 

**У такий складний для України час, велика кількість людей залишилася безробітною. Не у всіх є можливість не працювати, а тому окрім волонтерства — шукають нову роботу.

✅ **Телеграм-канал ****@workadojobs** **допомагає в пошуку оплачуваної роботи в різних сферах. 

**На каналі [Workado — вакансії для Українців](https://t.me/workadojobs) публікуються вакансії для віддаленої роботи від українських та іноземних компаній на безкоштовній основі. 

Українці, спільними зусиллями ми все переживемо і переможемо! 🙏",,,
16026,"⛓У полон потрапив Пустоветов Дмитрий Валериевич. Цікавий він тим, що це була його третя поїздка до України. Він вже тут був у 2014-15 роках. Також він двічі їздив у Сирію. Попереду в нього багато цікавих розмов зі співробітниками СБУ",,,
16027,"🔥Колись це був  РСЗО 9П140 ""Ураган"". Тепер це купа металобрухту",,,
16028,**⚡️Московія з ураганів вдарила по Макарову**,,,
16029,Недоїхав,,,
16030,"**Київ, Азов. Ведеться набір людей :
**- з військовими званнями починаючи від молодшого лейтенанта
- галузеві спеціалісти (технік, медик, водій-механік і тп.)
- люди з досвідом охорони, гарною фізичною підготовкою, спортивними досягненнями

Офіційне оформлення до лав ЗСУ, отримання УБД

Контакти: @malagayka",,,
16031,"**Московія мститься Маріуполю за його вибір в 2014-му**. Клоун з МО московії відрапортує, що там бойові негри з Каліфорнії сиділи і придурки ""схавають""",,,
