Index,Post,Trans,Label,Type
49001,"В сегодняшней сводке, в первый раз месяца за три, Минобороны сообщает о выведении из строя двух тяговых электроподстанций в Днепропетровской области, на обоих берегах Днепра.

Стоит последить, получат ли эти удары продолжение в ближайшие дни, а если да - где именно. Если получат, это может оказаться работой по изоляции конкретного участка боевых действий. И тем самым - признаком подготовки, вернее, завершения подготовки, к переходу в наступление на новом направлении.",,,
49002,"Совместными усилиями военной комендатуры и Росгвардии в Харьковской области найдены несколько схронов с вооружением, в том числе иностранного производства.

@brussinf",,,
49003,"**Клеветникам России

**О чем шумите вы, народные витии?
Зачем анафемой грозите вы России?
Что возмутило вас? волнения Литвы?
Оставьте: это спор славян между собою,
Домашний, старый спор, уж взвешенный судьбою,
Вопрос, которого не разрешите вы.

Уже давно между собою
Враждуют эти племена;
Не раз клонилась под грозою
То их, то наша сторона.
Кто устоит в неравном споре:
Кичливый лях, иль верный росс?
Славянские ль ручьи сольются в русском море?
Оно ль иссякнет? вот вопрос.

Оставьте нас: вы не читали
Сии кровавые скрижали;
Вам непонятна, вам чужда
Сия семейная вражда;
Для вас безмолвны Кремль и Прага;
Бессмысленно прельщает вас
Борьбы отчаянной отвага —
И ненавидите вы нас…

За что ж? ответствуйте: за то ли,
Что на развалинах пылающей Москвы
Мы не признали наглой воли
Того, под кем дрожали вы?
За то ль, что в бездну повалили
Мы тяготеющий над царствами кумир
И нашей кровью искупили
Европы вольность, честь и мир?..

Вы грозны на словах — попробуйте на деле!
Иль старый богатырь, покойный на постеле,
Не в силах завинтить свой измаильский штык?
Иль русского царя уже бессильно слово?
Иль нам с Европой спорить ново?
Иль русский от побед отвык?
Иль мало нас? Или от Перми до Тавриды,
От финских хладных скал до пламенной Колхиды,
От потрясенного Кремля
До стен недвижного Китая,
Стальной щетиною сверкая,
Не встанет русская земля?..
Так высылайте ж к нам, витии,
Своих озлобленных сынов:
Есть место им в полях России,
Среди нечуждых им гробов.

1831 г.",,,
49004,"⚡️ Кадры объективного контроля уничтожения артиллерией 6-го Казачьего Полка бронетехники, укреплений и живой силы ВСУ в селе Бахмутское ДНР.

@opersvodki",,,
49005,"""Кадры решают всё!"", — говорил товарищ Сталин, постоянно меняя командующих армиями, фронтами, подыскивая место, где человек будет на своём месте. Интересно, что при всём своём крутом нраве, Иосиф Виссарионович не расстреливал и не сажал проштрафившихся генералов, за исключением Павлова и его штаба, но там, скорее, дело политическое.

Я думаю, что нам сейчас предстоит пройти этот путь, пока в огне сражений у нас не родятся новые военные гении, имена которых надолго войдут в историю. Многих офицеров, что называется ""держит"" опыт войны в Чечне, который они ностальгически вспоминают. Один командир разведроты рассказывал, что на лекциях по тактике в военном училище, преподаватель ограничивался воспоминаниями о том, как они ходили с рюкзаками по лесу, выискивая бандформирования.

Былые заслуги опасная вещь. Надо показывать результат здесь и сейчас!",,,
49006,"Продолжаем фото-рубрику ""Лица Донбасса"". 

Это как простые мирные жители ЛДНР, так и представители народной милиции и других силовых структур, взявшие в руки оружие, чтобы защитить свою семью, свою землю от посягательств националистов и боевиков, поддерживаемых киевским режимом.

#Россия #Украина #Спецоперация #ЛДНР #Лица_Донбасса

@militaryPlatform",,,
49007,"‼️🇺🇦🏴‍☠️ В**СУ ведут массированный обстрел Донецка, убиты люди

**На эту минуту известно о четырёх погибших мирных жителях в Куйбышевском и Кировском районах Донецка. 

Также под огнём противника жилые кварталы Горловки. Власти призывают мирных жителей оставаться в укрытиях.

** ****t.me/rusvesnasu**",,,
49008,"Инфобомба вбросила откровенную заказушку. Если бы автор этой заказушки имел мозг и разбирался в том, о чем пишет, возможно провокация бы прокатила.
https://t.me/russ_orientalist/11609",,,
49009,"В связи с ударом по штабу ""вагнеровцев"" все стали большими специалистами в электронной разведке. [Тупорылый анонимный канал Инфобомба](https://t.me/infobomb/1775) обвинил меня в артударе по колонне под Киевом. Хотя там в исходном посте ясно сказано, что [мой телефон был выключен](https://t.me/russ_orientalist/11422) и включать его смысла не имело - связи не было. Но интересно другое. В современных условиях действительно разведку ведут такими методами - по биллингу сети, но просто запретить пользоваться связью это самый идиотский способ борьбы с ней. Почему? Потому что от потери связи и ориентации на местности из-за отсутствия навигаторов погибло больше, чем о биллинга сети противником. А способов выяснить вашу позицию у противника вообще очень много и считать, что дремучими методами запрета всего вы можете этого избежать большая глупость. Нужно просто допускать, что вы видны как на ладони. Потому постоянно менять позицию, не сосредотачиваться, использовать разные типы связи, стараться не выделяться на местности.",,,
49010,"Я так понимаю, что вот это будут продвигать, как замену гражданским коптерам.

Вопросы:
- цена?
- почему так похож на Мавик?
- комплектующие отечественные или нет? 
- можно ли установить систему сброса боеприпаса?
- пройдены ли полевые испытания, скажем на Донбассе или под Луганском?
- если нет то готова ли компания предоставить образцы для тестов, и правильно ли я понял коллегу, что скорее всего нет, и если это так то почему? 

Без полевых испытаний и отзывов пользователей  - артиллеристов, разведчиков, ""музыкантов"" - это просто выставочный экземпляр. Нельзя назвать профанацией, но и всерьёз воспринимать трудно.

Не удивлюсь, если по цене он будет в 5 раз дороже Мавика, по ТТХ в два раза хуже, но именно такие экземпляры будут пытаться продвигать в войска, объясняя, что это ну просто уникальнейшая разработка. 

https://t.me/FilatovCorr/321?single",,,
