Index,Post,Trans,Label,Type
33001,"**Главная цель — защитить тех, кто нам верит. Политолог Николай Севостьянов специально для канала Vоенкок Котенок Z ****@voenkorKotenok****:

**Страшный день. Киевским режимом совершены сразу три теракта, направленных на уничтожение лиц, сотрудничающих с Россией — нанесён удар по Херсонской администрации, взорван генеральный прокурор ЛНР и застрелен заместитель главы ВГА Бердянска, причем последний — вместе с супругой, которая отвечала за проведение референдума в городе. 

Это не считая удара по г. Валуйки в Белгородской области, где ВСУ удалось не только поразить местную инфраструктуру, но и убить еще одного мирного жителя на территории России. Всё это — действия одного порядка, террор, который становится главным инструментом Киева. Вне зависимости от официальной риторики украинских властей, в каждом случае есть конкретное ведомство и конкретные исполнители, которые получат звания и ордена.

На фоне этого Зеленский, который спокойно разгуливают по Изюму, и Захарова, которая обещает очередные ""красные линии"" в случае поставок Киеву дальнобойных ракет. Последнее выглядит как откровенное издевательство, учитывая, что Украина и Запад перешли абсолютно все красные линии, которые только могут быть.

Может быть, вместо очередных угроз стоит наконец переходить на другой уровень обеспечения безопасности на освобожденных территориях? Не нагнетать панику и на вопить, что ""всё пропало"", а просто признать, что те меры, которые принимаются сегодня, мягко говоря, недостаточны. 

Признавать ошибки — это нормально, тем более на войне. Тем более, когда против нас воюют свыше 50 богатейших и технологически продвинутых государств.

Как минимум, нужно создавать новую межведомственную структуру, у которой будет лишь одна цель — выявление вражеской агентуры и разгром бандеровского подполья. И не нужно бояться слова ""СМЕРШ"" — оно по-прежнему актуально. 

Как максимум, пока переходить к режиму нулевой толерантности в отношении тех, кто по-прежнему пытается усидеть на двух стульях, готовя почву на случай возвращения ВСУ. Говорить о том, что подобное поведение ведёт к предательству — бессмысленно. Это и **есть** предательство, за которое нужно отвечать по законам военного времени.

Мы по-прежнему можем и **должны** победить. Поэтому главное на сегодняшний день — это защитить наших людей, на каждого из которых объявлена охота. Иначе у нас их просто не останется. В глазах Киева, убийство любого из них — это не просто ""ликвидация коллаборанта"", это попытка убедить население в том, что Россия не спасёт, а значит нужно либо бежать, либо переходить на сторону нацистов. 

И напротив, каждое сорванное покушение — это мощнейший удар по украинской пропаганде, в основе которой лежит страх. Отнимите у Киева этот инструмент, сдайте так, чтобы боялись именно они, боялись до дрожи в коленях, ожидая смерти каждую минуту — и у них всё посыплется.

@voenkorKotenok",,,
33002,"В Бердянске убиты заместитель Главы ВГА города по вопросам жилищно-коммунального хозяйства Олег Бойко и его жена Людмила Бойко, которая возглавляла городскую территориальную избирательную комиссию по проведению референдума.

@voenkorKotenok",,,
33003,"Заместитель генпрокурора ЛНР Екатерина Стегленко также погибла в результате теракта. Данную информацию подтвердили в МВД ЛНР.

@voenkorKotenok",,,
33004,"Генеральный штаб Армении: ВС Азербайджана продвинулись на 1,5 км в направлении Неркин Ханд и Верин Шоржа и на 0,5 км в направлении Ишханасара. В направлении Джермука на востоке страны азербайджанские войска продвинулись на 7,5 км и находятся в 4,5 км от города.

@voenkorKotenok",,,
33005,"Наносятся ракетные удары по Кривому Рогу.

@voenkorKotenok",,,
33006,"**Сводка МО РФ от 16 сентября 2022 г. Главное:

**— В районе Очакова (Николаевская область) уничтожен штаб и база подготовки отдельного центра специальных операций «Юг»;
— В районе н.п. Двуречная и Купянск Харьковской области нанесены удары по пунктам временной дислокации 66-й механизированной бригады ВСУ;
— В Харькове поражен пункт дислокации «Кракена»;
— Всего за сутки ликвидировано более 400 украинских боевиков;
— Ударами оперативно-тактической и армейской авиации, ракетных войск и артиллерии поражены 317 объектов, в т.ч. ЗРК «Оса-АКМ» в районе Соледара;
— Сбиты пять украинских БПЛА;
— Над ДНР, Херсонской и Запорожской областями перехвачены 53 снаряда РСЗО «HIMARS» и «Ольха».

@voenkorKotenok",,,
33007,"⚡️Генеральный прокурор ЛНР Сергей Горенко скончался в результате ранений, полученных во время теракта в Луганске.

@voenkorKotenok",,,
33008,"Продолжаются ожесточенные столкновения между вооруженными силами Киргизии и Таджикистана. Бишкек заявляет об обстреле города Баткен из РСЗО. Поражено здание военкомата и ряд объектов в районе аэропорта.

@voenkorKotenok",,,
33009,"В результате теракта в Луганске ранен генеральный прокурор республики Сергей Горенко. Подробностей о его состоянии пока нет.

@voenkorKotenok",,,
33010,"Херсон — кадры, снятые сразу после обстрела центра города со стороны ВСУ. Удар был нанесен во время совещания глав администраций городских и муниципальных округов

@voenkorKotenok",,,
33011,"В центре Луганска взрыв в здании генеральной прокуратуры ЛНР. В данный момент на месте работают МЧС и сапёры.

@voenkorKotenok",,,
33012,"Ночной [удар по энергетической инфраструктуре Валуек](https://t.me/rybar/38848) - прямое следствие ""перегруппировки"" и исчезновения приграничного буфера. В принципе, удар грамотный - так как Валуйки являются важным узлом магистрального Балашовского хода (Самара - Пенза - Ртищево - Валуйки - Купянск), по которому идёт снабжение. До перегруппировки минимальное расстояние до Валуек было 90 км, а после выхода ВСУ широким фронтом на госграницу в этом районе - 20 км. Теперь можно применять и РСЗО, и ударные дроны.

Ещё раз для наглядности - карта недельной давности. Теперь обстановка серьёзно поменялась: обведенный красным путь больше нельзя использовать, он проходит прямо по линии фронта. Есть и ещё одно следствие, пока неочевидное тем, кто спит - ВСУ приблизились к главной магистрали на русский Юг на расстояние 120 км и где идут почти все поезда на Ростов, Новороссийск, Крым. Это ещё не тот радиус, при котором можно эффективно работать нынешними средствами ВСУ, но при следующей ""перегруппировке"" на севере ЛНР он вполне может сократиться.",,,
33013,"18+ Первые кадры из центра Херсона, по которому нанесли удар ВСУ. Как минимум один человек погиб.

@voenkorKotenok",,,
33014,"Центр Херсона — под огнём ""Хаймарсов"". Как минимум, пять прилётов.

@voenkorKotenok",,,
33015,"[Вот](https://t.me/bukazoed_channel/1165) довольно детализированное и обоснованное описание того, в какой комплектации хорошо бы покупать квадрокоптеры на фронт. Сделанное человеком, который этим занимается и сталкивается с реалиями применения типа ""Радостно получили коптер у волонтёров, поехали с ним на передовую, а там выяснилось, что нужен интернет, чтобы скачать и установить приложение на смартфон..."" и далее, далее, далее. Кратко дополню, как я себе вижу оптимальную конфигурацию ""комплекта для расчёта БПЛА"".

1. Два однотипных аппарата, Mavic 2 Zoom или Mavic 3, с двумя планшетами. Чтобы можно было висеть в воздухе непрерывно, если это возможно. 

2. На 2 аппарата - суммарно минимум 8 батарей, лучше - 10. Зарядных устройств столько, сколько необходимо, чтобы их все разом воткнуть. Сетевой фильтр-удлинитель на 5 розеток. Чтобы ""воткнуть"" можно было в любом месте, где есть хоть одна розетка, дающая 220В.

3. По два комплекта запасных лопастей на каждый аппарат.

4. По возможности - инвертор 12-220, обеспечивающий зарядку батарей в ситуации, когда рядом нет никакого другого источника тока, кроме автомобильного АКБ, стоящего в автомобиле или в блиндаже. Причём очень желательно обеспечить его проводами и ""крокодилами"" для такой ситуации. 

5. Теперь всё купленное сложите большой красивой кучей и представьте себе, как это будет храниться, возиться-носиться на фронте, как побьётся весь пластик, который может побиться, как порвутся все провода, как сгорят из-за коротких замыканий порванных проводов блоки питания. Правильно, нужен рюкзак. С единым большим объёмом, в который можно вставить самодельный пенопластовый или пеноплексовый органайзер. Идеальный вариант - https://www.splav.ru/products/ryukzak-takticheskij-splav-cascade-60m-oliva/ 53 литра единого объёма плюс чехол от дождя, плюс MOLLE снаружи, на которую можно повесить подсумки с каким-то специфическими дополнительными вещами.  

6. Впереди зима. Практика эксплуатации коптеров зимой такова, что оператору требуется на выходе, в пути до точки старта и во время работы, как-то поддерживать комнатную или примерно комнатную температуру батарей. Если бы их было 2-3, их можно было бы рассовать по карманам. Но когда их 8-10, необходим какой-то подогревательный элемент в едином объёме с батареями, чтобы литиевые батареи не промёрзли. В качестве самого простого варианта  такого подгоревателя опытные операторы раньше использовали простые советские грелки с кипятком. Но когда у тебя 8-10 батарей, которые ты будешь вылётывать, стоя/сидя на холоде несколько часов, простой советской грелки с кипятком уже недостаточно. Так что постарайтесь сделать или найти какую-то теплоизолированную переноску для батареек, в которую будет вкладываться каталитическая грелка, отечественного образца или фирмы Kovea (погуглите, что это). И баллончик с бензином ""Галоша"" для заправки.",,,
33016,"Растёт число жертв в результате столкновений на армяно-азербайджанского границе и обстрелов территории Армении. В данный момент Ереван заявляет о 135 погибших. По всей видимости, цифра неокончательная. 

Официальные потери Азербайджана ниже (последняя официальная цифра — 71 человек), но в соцсетях циркулируют слухи, что ""200""-х на самом деле не менее 173.

@voenkorKotenok",,,
