Index,Post,Trans,Label,Type
10001,"**Коротко о российских реалиях**. А на что вы рассчитывали?🤡

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10002,"**Ржавое оружие и списанные каски: Новое слово в экипировке чмобиков в оккупированном Крыму 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10003,"**Илон Маск не будет отключать Starlink в Украине, даже если Минобороны откажется предоставить финансирование

**Неужели Маск вернулся в реальность? 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10004,"**⚡️Укрэнерго вновь вводит ограничение потребления электроэнергии во многих регионах страны

**Наибольший объем ограничения будет использован **в Киеве и Киевской, Черниговской, Черкасской, Житомирской областях.** Также** будет ограничено потребление электроэнергии в Харьковской, Полтавской, Сумской областях.** При этом глава **Хмельницкой ОВА сообщает об аварийных отключениях в области.

**Призываем всех украинцев сознательно экономить электроэнергию.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10005,"**❗️ВСУ обращаются к российским военным: Сдавайтесь, вы нужны своим родным живыми. А для власти — расходный материал

**Украина никогда не угрожала России, что бы не говорили кремлевские пропагандисты. 

Для тех, кто сдастся в плен, **мы гарантируем соблюдение Женевских конвенций** — медицинскую помощь, связь с родными. **Если вы сдадитесь, то будете оформлены, как захваченные в плен во время боевых действий **и избежите преследования российских спецслужб. **Для сдачи в плен свяжитесь с ВСУ **по номерам: ( +38 066 580 34 98, +38 093 119 29 84, viber, WhatsApp, telegram, signal) или напишите в [официальный бот](https://t.me/spasisebyabot) проекта «Хочу жить».

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10006,"**⚡️СБУ опубликовала доказательства сотрудничества президента ""Мотор Сич"" Вячеслава Богуслаева с Россией
** 
Согласно аудиозаписям**, он поставлял двигатели и другие запчасти к российским ударным вертолетам**, чем помогал врагу обстреливать украинские города и села, а также **оправдывал нападение России и выражал надежду, что Путин не остановит наступление своих войск.

**Ему грозит до 15 лет тюрьмы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10007,"**⚡️Повестку следует ждать всем военнообязанным мужчинам — начальник столичного центра комплектования **[Юрий Максымив

](https://tsn.ua/exclusive/povistku-slid-chekati-vsim-viyskozobov-yazanim-cholovikam-golovniy-voyenkom-kiyeva-pro-mobilizaciyu-nayblizhchogo-chasu-2186242.html)По его словам, в 2023 году, скорее всего, мобилизация продолжится, хоть мы сейчас находимся на наивысшем ее уровне. Исходя из мобилизации в России, процесс может быть полным или частичным.  

За уклонение от службы предусмотрена уголовная ответственность – до 5 лет тюрьмы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10008,"⚡️**Российский террор Украины с использованием дронов-мопедов ""Шахедов"" может быть ещё долго. Цель: посеять панику среди украинцев, — **[глава ГУР Буданов

](https://www.pravda.com.ua/rus/articles/2022/10/24/7373160/)Главное из его интервью:
[▪️](https://t.me/+LV7tr2_vgu02NjAy)только **30% дронов-""Шахедов"" достигают цели;
**▪️**угрозы из Беларуси ни для Волыни ни для Киева пока нет: **из РБ вывозят технику и завезли туда всего 3200 россиян;
▪️**У РФ заканчиваются ракеты**: осталось около 13% ""Искандеров"", 43% ""Калибров"", 45% Х-101 и Х-555;
▪️**Крымский мост — символ, который будет разрушен после возврата Крыма**;
[▪️](https://t.me/+LV7tr2_vgu02NjAy)Украина **может вернуть Херсон до конца года, однако вряд-ли РФ сдаст город без боёв;
**▪️**россияне заминировали лишь часть Каховской дамбы: **её подрыв ничего не даст РФ и сдержит ВСУ максимум на 2 недели;
[▪️](https://t.me/+LV7tr2_vgu02NjAy)**ядерная угроза для Украины реальна всегда, **так как у нас сосед немного больной, но сейчас она такая же, как была и 3 месяца, 8 месяцев, и 2 года назад.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10009,"**⚡️Джонсонюк не будет выдвигать свою кандидатуру на пост премьера Великобритании, — **[**сообщает **](https://news.sky.com/story/boris-johnson-pulls-out-of-conservative-leadership-race-12728576)**Sky News

**Таким образом, **новым премьером, скорее всего, станет экс-глава минфина, 42-летний этнический индус Риши Сунак**. Именно он **инициировал бунт в правительстве**, после которого Борис Джонсон был вынужден уйти в отставку.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10010,"**Вот как наши бойцы из ВСУ строят себе жильё. Российским воякам-бомжам такое и не снилось

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10011,"**«Нет тела - нет денег», — коротко о выплатах на России

**В итоге ни мужика в доме, ни новенькой Лады.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10012,"**Стремоусов живёт в параллельной реальности: судя по его карте, русня оккупировала Сумы, Чернигов и Харьков и уже доходит до Киева, Кривого Рога и Полтавы 

**Так победят🤡

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10013,"**Короткий путь российского чмобика:

**29.09 - мобилизовали
04.10 - кинули мясом под Херсон
08.10 - стал удобрением.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10014,"**Прогрев аудитории к сдаче Херсона на России идёт полным ходом**😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10015,"**⚡️""Если кто-то в Европе и может применить ядерное оружие, то это один субъект и этот субъект дал приказ Шойгу звонить всем министрам и рассказывать, что Украина якобы готовится к чему. Это значит только одно: Россия уже всё это приготовила"", — Зеленский отреагировал на обвинения РФ

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10016,"**❗️Хорошие новости с Донбасса: ВСУ оттеснили оккупантов на 2 км в восточном пригороде Бахмута, — **[Visegrad 24

](https://twitter.com/visegrad24/status/1584181021544570880?s=46&t=JSGj2tN_nB761cbRgww98g)Сообщается, что **россиян вытеснили с асфальтового завода**. ""Вагнеровцы"" 2 месяца брали эти 2 км, и они потеряли их за 48 часов.

Ждём подтверждения от Генштаба ВСУ.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10017,"**Пропагандон Пегов подорвался на одной из брошенных рашистами мин ""Лепесток""**

У него открытый перелом двух пальцев правой ноги и рваные раны подошвенной части стопы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10018,"**Сообщают, что под Донецком ранен кацапский пропагандон Семён Пегов

**Видимо дружеская пуля от Чепушилина прилетела.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10019,"**Старая партия зэков закончилась, поэтому главарь ЧВК «Вагнер» Пригожин опять поехал кататься по российским тюрьмам в поисках свежего пушечного мяса

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10020,"**Рука Кремля?🤔

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10021,"**Северная Корея. Местные со слезами на глазах пытаются запрыгнуть в лодку с диктатором Ким Чен Ыном

**Какая любовь к лидеру🤡

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10022,"**⚡️Израиль атаковал место сборки иранских дронов в Сирии, — **[**сообщает**](https://www.syriahr.com/en/272927/)** Сирийский центр наблюдения

**В результате удара была уничтожена военная логистика и оборудование, использовавшееся для сборки беспилотников иранского производства в районе военного аэропорта Димас.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10023,"**Украинцы могут остаться без зарплат и пенсий, если Евросоюз остановит финансирование Украины, — **премьер-министр Денис Шмыгаль

""Нам это нужно для того, чтобы наша финансовая система выжила. Мы уже исчерпали все возможности экономии"". 

По его словам, большая часть финансовой помощи уходит на социальные нужды и любая задержка может обернуться ужасными последствиями.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10024,"**""Украина готовится применить на своей территории ""маломощные ядерные боеприпасы"" или ""грязные бомбы"", чтобы обвинить РФ"", — фантазируют российские пропагандоны**🤡

Их даже не смущает тот факт, что ни того, ни другого нас на вооружении нет🤷🏻‍♂️. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10025,"Мануальная терапия❗
Остеопатия❗

0956973784
Юрий 
Instagram: @[makarov.1977.25.09](https://instagram.com/makarov.1977.25.09?igshid=YmMyMTA2M2Y=)

📌 Исправление сколиоза 3й степени включительно.
📌 Лечение межпозвоночных грыж от 4-15 мм.
📌 Лечение остеохондроза и СПОНДИЛОАРТРОЗА.
📌Лечение артрита и артроза суставов плечевых, локтевых, коленных, тазовых, кистевых, голеностопа.
📌 Вправление позвонков, суставов всего тела от пальцев до корней волос.
📌 Вправления кисти, локтя, плеча, колен, пальцев.
📌 Надрывы связок, мышц.

Прийом в Харкові.
Приойм в Києві.
Запис по номеру 
0956973784",,,
10026,"**⚡️Появилось видео момента падения военного самолёта в Иркутской области

**Он упал в жилую постройку в частном секторе. Что с пилотами пока не ясно, но момента катапультирования на видео нет.

**UPD: Оба пилота погибли.** Минус 2 убийцы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10027,"**На России новое падение военного самолёта: в Иркутске борт рухнул на двухэтажный дом

**По предварительным данным, это Су-30. Борт упал в микрорайоне Ново-Ленино. Информации о пострадавших пока нет.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10028,"**Сбитие российского Су-25 от лица оккупанта. К сожалению, рашист выжил.** 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10029,"**Беларусский ""спецназ"" провёл цирковое представление перед Лукашенко. Теперь мы знаем, что в случае войны палки они победить смогут. Но это не точно 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10030,"⚡️**Беларусь закрыла доступ к видео с камер на дорогах страны** 

Подобное однажды уже произошло перед полномасштабным вторжением, 14 января этого года. Подготовка к вторжению с территории Беларуси продолжается, привозятся понтонные мосты и тренируются части обеспечения, в том числе военные медики.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10031,"Не паникуйте.** БНР так БНР

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
10032,"Теперь понятно, куда делась [стая дронов-мопедов.](https://t.me/c/1457892982/27963) **Только в Николаевской области** за ночь было **уничтожено 14 штук.** Ждем инфу по остальным областям.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,
