Index,Post,Trans,Label,Type
29001,Левобережный Киев сейчас. Непорядок...,,,
29002,"Тем временем Одесса. До блэкаута на Украине ещё далеко. Пока что. 

P.S. Одессу никто не обижает, пусть одесситы продолжают в том же духе 😎",,,
29003,"Нас должно заботить не показушное отсутствие в Киеве света. 

Нас должно заботить отсутствие в Киеве ПОВIТРЯНОЙ ТРИВОГИ.",,,
29004,Правобережный Киев сейчас.,,,
29005,"Кратко по фронту в районе Сватово-Кременная. Сегодня в Тернах произошёл забавный случай. Хохол, вполне вероятно даже спьяну , устроил перестрелку между собой, при этом истошно вопя в эфир, что русские пошли в атаку. Сколько у них 200 и 300 точно не знаю, но бой шёл отчаянный. Мы от подобного несколько охуели и на всякий случай ударили артой. Не знаю, какой стороне мы помогли, но выступили как миротворцы. После работы артполка, конфликт был исчерпан и все разошлись по своим норам.",,,
29006,"Вечерний Владлен. 20.10.2022г

- Проблемы мобилизации.
- Херсон.
- Удар из Белоруссии.
- Светские новости.",,,
29007,"☝️☝️☝️В тоже время, это наглядное подтверждение того, что уничтожение энергетической инфраструктуры нужно продолжать. Нанесенного ущерба явно недостаточно.",,,
29008,"Зеля долго и нудно призывал страну экономить электроэнергию, не помогло",,,
29009,Путин стреляет из СВД во время визита на полигон в Рязанской области,,,
29010,"Кадры визита Путина на полигон в Рязанской области, где проходят подготовку мобилизованные",,,
29011,"Более 70% россиян поддерживают отмену новогодних мероприятий в 2022 году для перераспределения свободных средств на нужды военнослужащих, следует из результатов опроса Всероссийского центра изучения общественного мнения.

Каждый второй респондент объяснил свой ответ нехваткой средств на обеспечение мобилизованных и желанием помочь российской армии.",,,
29012,"Путин проверил ход подготовки мобилизованных на полигоне в Рязанской области, Шойгу доложил о прохождении ими курса боевой подготовки по военно-учётным специальностям, а также боевого слаживания в составе подразделений — РИА Новости",,,
29013,"__«Мы такого точно не заказывали, насколько мне известно», — Зеленский по поводу теракта на Крымском мосту.__

Конечно, ты заказывал просто взрыв, и что дальше все будут обтекать, а не выносить к хуям всю энергосистему, доставшуюся в наследство от СССР.",,,
29014,"Укрэнерго вводит веерные отключения электроэнергии в Полтавской, Сумской и Харьковской областях",,,
29015,"Перед вами содержимое телефона одного из [пленных](https://t.me/voenacher/31492) ВСУшников, от которых отказались свои власти и пропагандисты.  Моральное состояние - ну вы сами видите. 

Забавно читать, что есть уже своеобразные бригады смертников, если попал туда служить, то почти точно ты труп, 128 горно-штурмовая, як справи?",,,
29016,"В поселке Червоный Прапор при проведении аварийно-спасательных работ во время обстрела погибло 4 и ранено 8 сотрудников МЧС ЛНР.

Сегодня ночью ВСУ обстреляли поселок Червоный Прапор из реактивной системы залпового огня HIMARS (6 ракет). Когда на месте начались ремонтные работы, был нанесен прицельный удар по работникам экстренных служб.",,,
29017,"Белоруссия модернизирует свои танки Т-72 и бронетранспортеры на предприятиях ОПК России, сообщает белорусское МО",,,
29018,"**Лидеры оппозиционной Лейбористской партии снова призвали к немедленным парламентским выборам** — РИА Новости.

Лидер оппозиционных лейбористов: «Это не может продолжаться. Британия заслуживает лучшего. Британия больше не может себе позволить хаос консерваторов. Нам нужны парламентские выборы сейчас».",,,
29019,"Выборы нового премьера Британии и лидера консерваторов пройдут на следующей неделе, сообщила Лиз Трасс. 

Трасс остается премьером, пока не будет выбран ее преемник.",,,
29020,"⚡️Премьер Британии Трасс намерена уйти в отставку - ТВ

Эх, не успела победить Путина, получается.",,,
29021,Владимир Путин подписал закон о праве мобилизованных граждан передавать управление бизнесом доверенным лицам на время участия в спецоперации,,,
29022,"КГБ Белоруссии задержал офицера, работавшего на СБУ, сообщил председатель",,,
29023,"Зеленский ввел в действие решение СНБО о санкциях против 1,4 тысячи российских компаний и организаций и 2,5 тысяч российских граждан.

Так победят.",,,
29024,«Укрэнерго» вводит временное ограничение потребления электроэнергии в центральных областях Украины,,,
29025,Путин присвоил Чичериной звание «Заслуженный артист России»,,,
29026,"Украинские Т-72АВ и БМП-1, подорвавшиеся на минах в районе Яковлевки (ДНР) с 16 на 17 октября",,,
29027,Суд Санкт-Петербурга признал геноцидом блокаду Ленинграда войсками нацистской Германии и их союзниками в 1941-1944 годах.,,,
29028,"Наконец-то встретил на фронте мобилизованных. Мужики из Ростовской области. Их готовили как могли, водили на стрельбище.

По прибытию в ДНР, ими доукомплектовали один из армейских батальонов и также провели слаживание на полигоне.

Не сказать, что они счастливы от жизни в окопах, но видно, что на генном уровне война течёт в их русской крови. Для мужиков война, как работа. Трудная, опасная, но обычная работа. Быстро разбираются с техникой, летают на коптерах с теплаком, водят танк. 

Офицеры говорят, что контингент гораздо лучше, чем те, кто приходил на 3-х месячные контракты. 

Мужик, в моём детстве, ассоциировался с порядком и дисциплиной. Вот такое чувство я испытал и сейчас, глядя этой ночью на мобилизованных. Сейчас эти русские парни наведут порядок в бывшей Украине. 

Жены - всё будет хорошо. Сыновья - гордитесь вашими отцами, поверьте, есть чем.",,,
29029,"Американский БТР М113А3, затрофеенный нашими бойцами из 76-й гвардейской десантно-штурмовой дивизии в Херсонской области",,,
29030,"**Испания готова обучить 400 украинских военных — El Pais.

**Это часть тренировочной миссии стран ЕС, в рамках которой планируют обучить порядка 15 тысяч украинских военнослужащих уже в середине ноября. На эти цели Брюссель намерен выделить свыше 106 миллионов евро, пишет газета.

Как сообщает издание, украинских военных будут обучать наиболее востребованным Киевом специальностям: готовить специалистов по разминированию, снайперов, фельдшеров. Отмечается, что в общей сложности 19 украинских военных на авиабазе в Испании уже проходили обучение обращению с зенитной батареей Aspide, которую Мадрид передал Киеву.",,,
29031,"Украинские удары по энергетической инфраструктуре Белгородской области вызывают беспокойство управления Верховного комиссара ООН по правам человека, заявила РИА Новости пресс-секретарь организации",,,
29032,"Напомним, они должны читать трухнину только лишь будучи где-то в Польше.

Как же они всё таки ловко назвали свой паб, в честь страны, а что, Труха, звучит гордо.",,,
29033,"Состав мобилизационного резерва для обеспечения территориальной обороны наполовину сформирован в Курской области, работу в этом направлении планируется активизировать, заявил губернатор региона Роман Старовойт в эфире телеканала «Россия-24»",,,
29034,"Ланцет делает бумс.

Ой ВСУшники, вы даже не представляете какую силу пробудили из спячки...",,,
29035,Фиксация последствий вчерашнего обстрела Ворошиловского района Донецка,,,
29036,"А кто это тут у нас отдыхает ? 
А это вчерашние наступатели которые не смогли. 
Ну ничего. 
Как известно до последнего украинца. 
Так ведь ваша власть сказала ? А, украинцы?

83ая! Вы настоящие Приморские Тигры!",,,
29037,"Канцлер ФРГ Шольц утверждает, что страна** освободилась** от зависимости от поставок российских энергоносителей

Ну ну)",,,
29038,"Наступатели с Бериславского направления.

Брошенные, не нужные ни своему президенту, ни пропагандистам, ни командованию.

83-ая бригада, красавчики",,,
29039,Утренний прилет в Николаеве.,,,
