Index,Post,Trans,Label,Type
31001,"**Ранен при штурме Артемовска
**
Дмитрий Балагура (позывной «Чудо») — ветеран ополчения Донбасса — о том, как наступил на мину в 07.00 утра при вражеском обстреле на заминированной поляне: берцы разлетелись в клочья, ступня цела, но вынесло колено. Напарнику миной повредило автомат, лицо и руки.
Третьему бойцу набило полную жопу осколков. И все боятся к нам подходить. 
Целый день истекали кровью без уколов и медикаментов, саперы прибыли только в 9 часов вечера. Саперы сняли мину прямо у меня между ног. 
Два с половиной дня был в отключке из-за потери крови, но меня спасли. Всё будет нормально, встану в строй, ногу разрабатываю.

[Бастион](https://bastyon.com/voenkorkotenokz)

[Рутуб](https://rutube.ru/channel/713257/)

[ВК](https://vk.com/video/@voenkorkotenokz)

[Одноклассники](https://ok.ru/group/52047634038913/video/c734849)

@voenkorKotenok",,,
31002,"Жители Ростова-на-Дону сообщают о сильном хлопке в небе над городом. Украинские ресурсы разгоняют работу ПВО. Местные СМИ не подтверждают — по их данным, речь идёт о переходе самолёта на сверхзвук.

@voenkorKotenok",,,
31003,"Напоминание о том, с кем мы воюем — сожжение икон в Широкино после рейда ""Азова"" по домам местных жителей, 2015 год.

@voenkorKotenok",,,
31004,"Ряд украинских деятелей обещают с завтрашнего дня переход от аварийных отключений электроэнергии к стабилизационным. Также сообщается, что сегодня был запущен один энергоблок Хмельницкой АЭС мощностью 1 ГВт.

Самое время возобновить денацификацию энергетической инфраструктуры.

@voenkorKotenok",,,
31005,"**""Укроборонпром"" сообщает о финальных испытаниях тяжелого беспилотника с боевой частью 75 кг и дальностью действия до 1000 км.** 

Сообщается, что в настоящий момент испытания идут на стадии противодействия РЭБ и уже до конца года аппарат может быть опробован в боевых условиях.

Пока это всего лишь заявление. Тем не менее, относиться к нему стоит с максимальной серьезностью. Таким образом нацистский режим Киева делает очередной шаг к воплощению в реальность своей мечты, которую он лелеет последние несколько лет — нанесению ударов по городам Центральной России, в т.ч. по Москве.

В Киеве надеются, что с помощью подобных беспилотников с дальностью 1000 и более километров они смогут эти удары наносить. Так что в любом случае сообщение крайне тревожное, поскольку мы знаем, что противник не остановится ни перед чем. 

Уже обстреливают Белгород. Уже ""достают"" населенные пункты и районные центры Курской, Белгородской, Брянской областей, и ВСУ, конечно же, попытаются бить дальше — и по коммуникациям, и по ключевым энергетическим объектам, и по агломерациям в принципе. 

Данную задачу ставят американцы, и они будут оказывать поддержку по всему спектру — от поставок необходимых деталей до помощи в наведении на цель. 

Более того, главная цель украинской ""оборонки"" — это показать, что работы идут. Даже если испытания закончатся неудачей, а итоговый продукт окажется нежизнеспособен, Западу ничто не помешает поставить Киеву уже готовые аппараты, которые можно будет выдать за украинскую разработку.

@voenkorKotenok",,,
31006,"Удары в районе крытого рынка в центре Донецка.

Серия разрывов.

@voenkorKotenok",,,
31007,"Уф, прямо в нас прилетело. В соседнем доме окна вылетели. Было десять выходов града, но первый пришел к нам, упали на пол, остальные не слышал уже. Ворошиловский район принял

@Makarr80",,,
31008,"Прилеты по бульвару Пушкина в центре Донецка.

@voenkorKotenok",,,
31009,"Тбилисские СМИ сообщают об окружении грузинских наемников в районе Бахмута (Артемовска) и о ранении командира.

Учитывая, что их сослуживцы еще в начале СВО прославились расправами над русскими пленными, грузинам есть, чего бояться.

При этом если почитать украинские соцсети, то можно обнаружить, что грузинским боевикам особо и не сочувствуют, называя их ""тик-ток войсками"".

@voenkorKotenok",,,
31010,"Агентство Bloomberg цитирует спецпредставителя США по Ирану Роберта Малли, который заявляет, что Вашингтон намерен сорвать поставки иранских вооружений в Россию. 

Видимо, сделать это планируется с тем же успехом, как была ""сорвана"" иранская ядерная программа и ""остановлены"" атаки иранских прокси на нефтяную инфраструктуру Саудовской Аравии. Напомню, что в обоих случаях успехи Штатов примерно равны нулю.

@voenkorKotenok",,,
