Index,Post,Trans,Label,Type
37001,"**‼️🇷🇺Россия атаковала Киев ракетой с ""имитатором с ядерной боеголовкой"", - Defense Express

**Как сообщает издание, одной из сбитых вчера ракет была Х-55, у которой отсутствовала боевая часть, а вместо неё была прикручена пустая болванка, выступающая имитатором боевой части. 

**💤В какой то момент может быть не болванка 😂**",,,
37002,"В Кривом Роге украинец около километра гнался за мужиком, повалил его и держал до приезда полиции. Нападавшему показалось, что это переодетый русский диверсант.

Полицейские приехали, проверили документы, ничего подозрительного не выявили и велели отпустить шокированного мужчину.

🤦🏻‍♂️🚑- дурка в пути",,,
37003,"‼️Европарламент подготовил резолюцию по признанию России «террористическим государством» и намерен провести голосование по ней на сессии в Страсбурге 23 ноября, сообщила на брифинге пресс-секретарь Европарламента Дельфин Колард
🤡🤡🤡🤡

💤Ща евроолигархи им пизды вломят как следует 😂😂😂",,,
37004,"‼️МВД отклонило заявление о приеме в гражданство РФ ""королевы красоты"" Крыма, оштрафованной за песню, считающуюся гимном украинских националистов",,,
37005,"**‼️****‼️****‼️****СРОЧНО

**
Путин сегодня **проведет оперативное совещание** с постоянными членами СБ РФ — Песков",,,
37006,"**💤Чернигов тоже репарации получил 🫡
Всем всё выплатим!**",,,
37007,"🔞🇷🇺🇺🇦 В Сети появилось видео казни российских военнопленных в **Макеевке**. И если первый ролик с лежащими трупами ещё __можно было__ __попытаться__ списать на жертвы миномётного обстрела, то оригинальное видео от украинской стороны проливает свет на случившееся. 

Судя по всему, кто-то из взятых в плен российских военнослужащих попытался дорого продать свою жизнь — отсюда и раненый «Андрюха» с украинской стороны. А ВСУшники решили за это отыграться на всех военнопленных, убив их на месте. 

Вероятные исполнители убийства — пограничники Бортничук Артур и Михайловский Назар, выпускники университета МВД в Харькове. Раненый «Андрюха» — вероятнее всего, [Андрей Сокол](https://vk.com/id449687595).

Оба ещё играли в команде КВН «Следствие ведут» из Харькова.",,,
37008,"**‼️Ребус от Эрмака 🤦🏻‍♂️
Зачем хихлы сами себя унижают?**",,,
37009,‼️Как выглядят хохлоновости,,,
37010,"**‼️Турция закроет проливы для российской нефти - Bloomberg.  

**С 1 декабря Турция закроет проливы Босфор и Дарданеллы для судов, перевозящих нефть, если они не имеют страхового покрытия 

Турция негласно присоединяется к новым санкциям в отношении российской нефти, которые включают «потолок цен» и запрет на страхования танкеров",,,
37011,"**‼️🔞Жуткие кадры перед расстрелом наших бойцов нацистами ВСУ - мир должен знать об этом 🔞🔞
**Наши читатели просят нас показать это видео, опубликованное ВСУшниками.
Напомним, перед этим в Сети широко разошёлся ролик с погибшими бойцами армии России или Народной милиции ЛДНР... Российские издания писали, что на кадрах последствия казни. Украинцы в комментариях писали всякие оправдания, что погибшие пали от прилёта мины/в бою и т.д. 
Теперь мы видим, что бойцы сдались в плен кроме одного, который открыл огонь в конце ролика, и затем их тела с признаками добивания видны на втором ролике...
❗️**Это видео военного преступления нацистов.
Этот ролик должны видеть наши бойцы, чтобы знать и отомстить.**",,,
37012,"❗️**МАГАТЭ не обнаружило следы изготовления «грязной бомбы» на Украине и потребовало РФ покинуть Запорожскую АЭС, - Reuters. **

__«Совет управляющих не признает попытки РФ завладеть украинской Запорожской АЭС и призывает Россию немедленно отказаться от своих необоснованных претензий на право собственности на эту станцию».__

**💤Я считаю что МАГАТЭ как и ОБСЕ, хорошим таким, плотным строем идут НАХУЙ! **🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕",,,
37013,"Польские СМИ показали фото из Херсона:
""Они показывают отсылки к символам даже не националистическим, а неонацистским. То, что еще несколько лет назад казалось невообразимым, кажется, стало обыденностью. Никто не возмущается, никто даже не комментирует"", - польский политолог и бывший член Сейма Матеуш Пискорский.",,,
37014,"🫡🫡🫡
🇷🇺🇷🇺🇷🇺",,,
37015,"**‼️****Докладываю по Херсону:**

Укры почуяли неладное и охладели в планах форсирования Днепра. Отошли в тыл для восстановления кадрового подразделения, заменив их частями Тер обороны. 

Изображают свое присутствие.
Скорее всего, после дообеспечения, кадровые части и подразделения будут переброшены на другие направления.",,,
37016,"Могила военнослужащего ВСУ. Тело лежало рядом с подбитым ""Бардаком"".

Мёртвого врага никто не обоссал, ничего не отрезал, не глумился...

Потому что мы Воины Христовы, а они нечисть. Мы не можем  поступать по другому, потому что добро живёт внутри нас, а у них в душе бесы. Помните об этом.",,,
37017,"🇷🇺Бойцы Чеченской республики обнаружили скрытую позицию ВСУшников и уничтожили ее, результат:

**3 - 200-х🇺🇦
1 - взяли в плен🇺🇦**",,,
37018,"**Зеленский о ситуации с электричеством**:

«По состоянию на данный момент более 10 миллионов украинцев без электричества, больше всего в Винницкой области, Одесской, Сумской, Киеве. Делаем все, чтобы нормализовать поставки».

**💤А мы делаем всё, что бы это число увеличивалось и у нас выходит лучше чем у тебя петух😂**",,,
37019,"Италия. 

Наконец-то в Европе стали появляться правильные плакаты, а не все те байки от телепузкиов по спутниковым каналам.",,,
37020,"**«У нас страна в полной жопе» 
«Конечно у тебя страна в полной жопе, у тебя президент Зеленский» 
**
**Соловьев красавчик **😂😂😂",,,
37021,"**Минобороны Украины выразило озабоченность тем фактом, что миллионы украинцев подписаны на российские телеграм-каналы

**""Миллионы украинцев сегодня подписаны на Telegram-каналы, которые заполняются и ведутся Российской Федерацией и ее представителями"", - цитирует агентство УНН заявление заместителя министра обороны Украины Анны Маляр. ""Мы неоднократно публиковали этот список, но, к сожалению, их украинская аудитория почему-то продолжает расти"", заявила она.


**💤Да потому что хихлы заебались слушать о том, что «всего было 20 ракет, а ПВО УСРАИНЫ сбили 50». Ебанаты!**",,,
37022,‼️Жизнь хохла две тысячи двадцать два 😁,,,
37023,‼️Куев город вурдалаков,,,
37024,"‼️🔥**Взорваны пути в Одесской области: на железную дорогу поступило сообщение об остановке грузового поезда в результате подрыва железнодорожного пути на перегоне Березовка - Рауховка
**Связи с машинистом у дежурного нет, сообщают местные издания.",,,
37025,"Республиканцы встряхнут эту свинопомойку? Как думаете?!

🔥-да
💩-нет",,,
37026,"**‼️****В Сумах электричество подаётся на 4 часа в сутки. Уже неделю.

💤А зеленского волнует куда упала ракета, похуй на народ 😂**",,,
37027,"‼️Дуда прокомментировал слова Зеленского о падении ракеты в Польше

__""Я разговаривал с президентом Зеленским. Это чрезвычайно сложная ситуация для Украины и есть большие эмоции, есть также большой стресс. Напоминаем, что в последние дни Украина испытывает чрезвычайно массированный ракетный обстрел со стороны России""__, – сказал Дуда.

**💤Ну извините, если попадём по Польше, - спишем на стресс и большие эмоции. А лучше смотри на соседа и делай выводы Даду Дадуда**",,,
37028,"🔥__""Целый день в Киеве действуют экстренные отключения, систему ограничили почти на 523 МВт. Это отключение - антирекорд за все время. Но от нас они не зависят - сейчас у энергетиков задача обеспечить критическую инфраструктуру и стабилизировать систему, чтобы не было еще больших повреждений""__, – сообщил Сергей Коваленко.

**💤Мы знаем от кого все зависит, но вы отказываетесь это признавать.

Дальше будет только хуже. Для вас свинособаки!**",,,
37029,"⚡️**Советник президента Украины Подоляк:** Война может закончиться до того, как ВСУ освободят все оккупированные территории.

«Это может случиться, например, с **освобождением городов которые под оккупацией более 8 лет, Луганска, или Донецка.** Падут символы пропаганды, и российским элитам придётся в срочном порядке перестраиваться, или продолжить падение», — заявил он.


**💤Блять они сумасшедшие все там 🤷‍♂️**",,,
37030,"‼️‼️‼️**СРОЧНО **

**Республиканцы в палате представителей Конгресса США внесли законопроект об аудите средств на поддержку Украины**",,,
37031,"‼️🗣**Спецназ ""Ахмат"" и подразделения Народной милиции ЛНР успешно наступают в направлении города Соледар в ДНР, сообщил помощник главы Чеченской Республики по силовому блоку, командир спецназа ""Ахмат"", замкомандующего 2 -го армейского корпуса ЛНР Апты Алаудинов**☝️👍💪",,,
